training/grad/max,training/grad/min,training/grad/norm,training/high_actor/actor_loss,training/high_actor/adv,training/high_actor/bc_log_prob,training/high_actor/mse,training/high_actor/std,training/low_actor/actor_loss,training/low_actor/adv,training/low_actor/bc_log_prob,training/low_actor/mse,training/low_actor/std,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/v_std_across_heads,training/value/value_loss,validation/high_actor/actor_loss,validation/high_actor/adv,validation/high_actor/bc_log_prob,validation/high_actor/mse,validation/high_actor/std,validation/low_actor/actor_loss,validation/low_actor/adv,validation/low_actor/bc_log_prob,validation/low_actor/mse,validation/low_actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/v_std_across_heads,validation/value/value_loss,time/epoch_time,time/total_time,step
10.313881,-6.617779,216.6228,327.34467,1.9241238,-10.016252,0.16537333,1.0,137.2713,0.100772284,-7.8123617,0.115213476,1.0,-0.0014167093,-14.534988,-25.689074,1.1322534,2.0347996,343.78827,1.8270644,-9.994607,0.16104443,1.0,144.62044,0.15425657,-7.8101854,0.11466927,1.0,-0.0152205415,-14.800193,-25.80652,1.1641656,1.8193399,0.17366429805755615,868.3215024471283,5000
10.313803,-14.780776,338.75186,403.63696,2.5085542,-9.929087,0.14794035,1.0,178.32558,0.026313486,-7.716996,0.09137198,1.0,0.15522945,-22.062641,-42.570076,1.9980909,4.795706,437.4879,2.508337,-9.901244,0.1423719,1.0,209.27536,0.21907365,-7.749767,0.09956462,1.0,0.24822536,-21.683868,-42.40815,2.071163,3.377171,0.006286687326431274,899.7549586296082,10000
48.914658,-47.62909,734.27295,489.53418,2.742018,-9.899732,0.14206932,1.0,176.3531,0.12911087,-7.7101097,0.08965041,1.0,0.11286412,-25.119196,-55.568314,2.9809587,4.8087473,505.39246,2.700074,-9.989178,0.15995853,1.0,176.84213,0.12274543,-7.748671,0.09929076,1.0,0.054800436,-25.575216,-55.598583,3.1689327,3.6285815,0.006495797395706176,932.2339587211609,15000
16.86918,-14.011671,337.9538,538.3981,3.2074351,-9.852228,0.13256858,1.0,177.39835,0.12132473,-7.6878223,0.08407843,1.0,0.17127135,-28.21195,-65.83391,3.9251864,4.208046,538.46094,2.8634057,-9.947027,0.15152828,1.0,196.11577,0.18576847,-7.716772,0.091315925,1.0,0.17414418,-26.939808,-65.80148,3.8288023,4.6424813,0.006371206569671631,964.0900061130524,20000
19.743732,-21.121422,432.3628,527.4219,2.9031346,-9.844074,0.13093789,1.0,168.49155,0.1351442,-7.673237,0.08043216,1.0,0.08893296,-28.837494,-73.86025,4.14119,3.8835607,573.6462,3.1960561,-9.866114,0.13534568,1.0,165.56241,0.19688043,-7.752103,0.10014863,1.0,0.110505246,-28.627237,-74.016556,4.1782036,5.8310547,0.0062007395744323734,995.0937173366547,25000
27.473139,-35.66232,528.4739,543.7624,3.155693,-9.995222,0.16116728,1.0,157.40674,0.16851732,-7.678339,0.081707686,1.0,0.36913323,-29.117094,-80.59883,4.231147,5.136162,547.63086,3.1925716,-10.008862,0.16389517,1.0,168.52548,0.13670006,-7.712638,0.09028241,1.0,0.1647807,-27.501057,-80.69798,4.099095,4.7222404,0.0061876025676727295,1026.0317437648773,30000
14.222274,-13.748043,398.60013,549.414,3.2362497,-9.85666,0.1334549,1.0,175.30025,0.30203557,-7.659998,0.07712244,1.0,0.12939663,-31.217316,-85.35004,4.4662857,3.3657875,563.68567,3.2037125,-9.839127,0.12994821,1.0,179.50345,0.25636384,-7.7272744,0.09394163,1.0,0.22034353,-30.671167,-85.429016,4.4154544,4.6546073,0.006192630004882812,1056.9949073791504,35000
15.459844,-14.345849,410.73712,561.8798,3.2022893,-9.858301,0.1337832,1.0,189.65512,0.26305884,-7.6572666,0.07643959,1.0,0.1826227,-32.474255,-88.86996,4.5433316,4.3972974,592.1847,3.7285366,-9.849295,0.1319818,1.0,178.94228,0.31981814,-7.695176,0.08591687,1.0,0.20382816,-31.00391,-88.84601,4.5166955,5.7504,0.006212780809402465,1088.0588235855103,40000
30.518328,-25.618105,499.16452,558.8207,3.3734722,-9.845415,0.13120602,1.0,179.81499,0.27679366,-7.626265,0.06868915,1.0,0.1106174,-33.85804,-92.76993,4.68517,4.449565,601.10144,3.354616,-9.924784,0.14707983,1.0,195.3845,0.34847918,-7.6724033,0.08022381,1.0,0.09253875,-32.29069,-91.881836,4.504305,4.212903,0.006285200500488281,1119.484840631485,45000
14.796209,-12.70865,390.73013,560.20154,3.505301,-9.747222,0.11156738,1.0,185.48926,0.4064523,-7.6284122,0.06922601,1.0,0.33647132,-34.014587,-94.31204,4.491495,3.9378905,582.5128,3.413467,-9.859662,0.13405545,1.0,169.98058,0.3277099,-7.715929,0.091105185,1.0,0.309574,-31.405512,-93.89075,4.4287977,6.3772535,0.006191228723526001,1150.4410026073456,50000
12.487933,-19.041845,392.73615,600.9534,3.804787,-9.780415,0.118205845,1.0,170.82986,0.31963375,-7.6435943,0.07302152,1.0,0.37340233,-31.448673,-97.745865,4.2813034,4.4525023,604.27136,3.8897614,-9.878517,0.1378265,1.0,178.75995,0.29083633,-7.694039,0.08563268,1.0,0.2169964,-32.69058,-95.85242,4.365819,4.5101733,0.006172321271896362,1181.302618265152,55000
27.041748,-19.877539,531.0892,571.1728,3.153755,-9.9074745,0.14361778,1.0,160.56032,0.18087144,-7.630314,0.06970139,1.0,0.18907572,-33.67587,-98.19852,4.5137906,4.9733906,571.01917,3.4474378,-9.883612,0.13884537,1.0,166.03229,0.2853242,-7.6966352,0.08628184,1.0,0.11749838,-33.07707,-98.06027,4.4466753,6.3204203,0.005974955749511719,1211.1774060726166,60000
