training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/critic/critic_loss,training/critic/q_max,training/critic/q_mean,training/critic/q_min,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/critic/critic_loss,validation/critic/q_max,validation/critic/q_mean,validation/critic/q_min,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
5.647841,-4.647841,4.647841,0.021259395,18.390095,0.9999999,-18.390095,1.0,0.5217149,0.0,-14.05461,-23.43695,0.3614517,-0.61128485,14.904636,0.94851404,-13.434548,-22.692411,0.046978384,5.6545577,-4.654563,4.654563,0.023948153,18.19848,0.9999947,-18.198385,1.0,0.45339078,0.0,-14.416048,-23.462702,0.968068,-13.810932,-22.729252,0.04898904,0.17105588665008545,855.2794470787048,5000
5.6449575,-4.6449575,4.6449575,0.020106135,26.556774,1.0,-26.556774,1.0,0.71228606,0.0,-20.93132,-38.4186,0.66709244,-0.6008197,21.078848,0.613432,-20.427473,-37.833515,0.09657469,5.644386,-4.644386,4.644386,0.01987729,27.021078,0.99999994,-27.021078,1.0,0.61974865,0.0,-21.33767,-38.04162,0.6664354,-20.844103,-37.447876,0.07922476,0.0029028130054473875,869.7935211658478,10000
5.6474614,-4.6474676,4.6474676,0.021110166,30.256006,0.99999374,-30.25582,1.0,0.7659836,0.0,-23.881529,-49.48982,0.63480365,-0.30870843,23.503502,0.67978054,-23.384457,-48.975327,0.14579251,5.6498365,-4.6498365,4.6498365,0.022057537,31.725145,0.99999994,-31.725145,1.0,0.9277421,0.0,-24.333721,-49.731953,0.927292,-23.842,-49.27754,0.21282373,0.002821785306930542,883.9024555683136,15000
5.6444826,-4.6444874,4.6444874,0.01991802,33.653194,0.9999954,-33.65304,1.0,0.7332196,0.0,-26.798338,-57.141212,0.4556699,-0.4421165,19.407368,0.5603257,-26.37421,-56.78088,0.09499483,5.6475363,-4.6475363,4.6475363,0.021137482,33.091747,1.0,-33.091747,1.0,0.833977,0.0,-26.627462,-57.047626,0.6892977,-26.220842,-56.71718,0.12122537,0.002778614282608032,897.7955365180969,20000
5.644117,-4.6441193,4.6441193,0.019770611,35.24343,0.9999978,-35.243355,1.0,0.7501186,0.0,-27.314487,-62.169216,0.33084694,-0.7838055,30.657047,0.7919385,-26.898687,-61.83188,0.13547918,5.640796,-4.6408,4.6408,0.01844304,35.090927,0.99999624,-35.090794,1.0,0.87404275,0.0,-28.173964,-61.870445,0.56359464,-27.785213,-61.50071,0.11159774,0.002867495632171631,912.1330232620239,25000
5.6418247,-4.6418247,4.6418247,0.018852854,36.24929,1.0,-36.24929,1.0,1.1332409,0.0,-27.009233,-65.459335,1.2278435,-0.7831218,43.244556,1.4329491,-26.606146,-65.16207,0.121242344,5.643776,-4.643776,4.643776,0.019633448,36.815838,1.0,-36.815838,1.0,1.0643476,0.0,-28.684166,-65.61744,0.6450058,-28.27834,-65.286415,0.11717637,0.0027883628368377687,926.0748500823975,30000
5.637512,-4.637512,4.637512,0.0171279,36.79602,1.0,-36.79602,1.0,0.852602,0.0,-29.327362,-69.27382,0.62749726,-0.60905194,28.143429,0.4362948,-28.948513,-68.78397,0.109168984,5.6450686,-4.6450686,4.6450686,0.020150563,37.23661,1.0,-37.23661,1.0,0.7721111,0.15415084,-28.94742,-68.81758,0.9273336,-28.545897,-68.21277,0.13899788,0.002805482292175293,940.102269411087,35000
5.6423993,-4.6423993,4.6423993,0.01908269,37.08067,1.0,-37.08067,1.0,0.9999116,0.0,-29.404186,-70.50271,0.42740175,-0.6058695,28.288692,0.53861535,-29.023829,-70.30136,0.13809228,5.6436176,-4.6436176,4.6436176,0.019570053,35.633816,1.0,-35.633816,1.0,1.1098672,0.0,-29.986933,-69.96238,0.5556439,-29.615095,-69.696075,0.10544179,0.0028185606002807616,954.1950812339783,40000
5.640047,-4.6400523,4.6400523,0.018143935,37.49668,0.9999947,-37.496483,1.0,0.89524853,0.0,-29.434795,-70.23784,0.8038811,-0.92595786,27.543055,0.46259916,-29.071796,-70.081184,0.10523903,5.646521,-4.6465287,4.6465287,0.020734513,38.1933,0.9999925,-38.193012,1.0,0.97840595,0.0,-31.423271,-70.484055,0.45680296,-31.02673,-69.496155,0.12925997,0.002860182476043701,968.4960010051727,45000
5.640918,-4.640918,4.640918,0.018490136,38.480415,1.0,-38.480415,1.0,0.7926524,0.0,-30.748632,-71.84546,0.3951909,-0.41225037,23.551994,0.50617206,-30.35188,-71.63927,0.14833108,5.6467857,-4.6467857,4.6467857,0.020837178,37.731705,1.0,-37.731705,1.0,0.86927146,0.0,-30.012825,-71.24931,1.1076419,-29.672525,-70.95875,0.08801736,0.0027716118335723875,982.3540682792664,50000
