training/actor/actor_loss,training/actor/bc_log_prob,training/actor/bc_loss,training/actor/mse,training/actor/q_abs_mean,training/actor/q_loss,training/actor/q_mean,training/actor/std,training/dynamics/dynamics_loss,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/bc_loss,validation/actor/mse,validation/actor/q_abs_mean,validation/actor/q_loss,validation/actor/q_mean,validation/actor/std,validation/dynamics/dynamics_loss,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
1.0233914,-7.7971315,0.023391396,0.11140587,230.59592,1.0,-230.59592,1.0,2.706273,140.1119,-126.56276,1510.2131,122.33089,1014.2682,509.53128,0.93541926,9.908009,23.749096,3.0161395,0.005676761,4.724677,-46.575905,122.56713,169.14304,1.0235267,-7.842236,0.02352671,0.12268198,208.23354,1.0,-208.23354,1.0,2.7555258,125.88547,994.5521,507.23727,0.6955984,10.528483,20.054855,3.0478487,0.007381434,4.7260203,-49.521526,126.121765,175.6433,0.20633615822792054,1031.6808688640594,5000
1.0237975,-7.932518,0.023797553,0.14525244,158.28424,1.0,-158.28424,1.0,1.3985369,192.82196,-179.4639,2591.5452,177.68674,1009.875,419.31738,0.96929157,2.888618,14.16721,1.8254933,0.006449792,21.29455,-60.447094,178.75146,239.19856,1.0237707,-7.9235477,0.023770643,0.1430099,137.20787,1.0,-137.20787,1.0,1.436465,180.67691,997.8666,421.2665,0.32192302,3.2695506,18.232351,1.8914237,0.01325977,21.301243,-68.58043,181.74197,250.3224,0.006035452222824097,1061.8581385612488,10000
1.0237552,-7.9184113,0.023755234,0.14172578,92.7312,1.0,-92.7312,1.0,0.8052707,161.81152,-161.08286,1797.076,250.08772,979.62067,315.94153,0.34309614,0.53800404,9.14047,1.123474,0.0025928519,84.51587,-41.244083,254.31354,295.55762,1.0239267,-7.975562,0.023926686,0.15601358,90.170166,1.0,-90.170166,1.0,0.7994745,252.41232,974.4214,323.67242,0.37873292,0.596842,8.19873,1.1076057,0.006571432,84.53626,-46.227978,256.63916,302.86713,0.005995632314682007,1091.836309671402,15000
1.0240765,-8.025481,0.024076441,0.1684931,51.439262,1.0,-51.439262,1.0,0.5784695,54.602486,-50.8,689.40356,333.55164,733.4925,193.87766,0.4641507,0.06445274,3.3178272,0.7115772,0.0018240348,260.5368,-3.7654698,346.57846,350.34393,1.0241429,-8.047634,0.024142902,0.17403151,49.128033,0.99999994,-49.128033,1.0,0.5882257,327.17993,732.59735,203.41104,0.3773479,0.09587114,3.728127,0.7351167,0.002399923,260.54858,-11.951661,340.20737,352.15903,0.0059923209190368655,1121.7979233264923,20000
1.0241146,-8.038229,0.024114687,0.17168017,53.34961,0.99999994,-53.34961,1.0,0.59014523,73.87467,-59.994293,802.4145,331.8974,947.9007,210.90295,0.8669509,0.040286943,2.92221,0.74927515,0.0032387134,362.1933,3.5180044,350.00708,346.48907,1.0243858,-8.128615,0.024385847,0.19427682,52.40237,1.0,-52.40237,1.0,1.0655985,338.83337,945.2995,203.92894,0.37562248,0.06873084,3.6933913,0.77750516,0.004695471,362.19315,-6.784181,356.94302,363.7272,0.0059943368434906006,1151.76961684227,25000
1.0240611,-8.020344,0.02406103,0.16720882,53.46738,1.0,-53.46738,1.0,0.5456582,123.432625,-170.24303,1537.9387,322.40582,1035.1697,234.6063,0.7322128,0.05611964,5.5149097,0.7423184,0.002479161,368.83484,-2.2571359,340.84756,343.1047,1.0241817,-8.060551,0.024181653,0.17726079,53.4899,1.0000001,-53.4899,1.0,0.537798,325.17426,1032.2107,238.56473,0.40688428,0.043647453,2.7876494,0.7428526,0.0029509128,368.83115,2.3430173,343.6158,341.2728,0.0060003942012786865,1181.771598815918,30000
1.0239415,-7.980531,0.023941595,0.15725574,20.191212,0.99999994,-20.191212,1.0,0.50320315,25.257483,-23.066309,466.74203,450.203,235.10431,51.103813,0.1884908,0.018301556,2.7197492,0.5129626,0.0018372941,408.87973,12.960851,470.64697,457.68613,1.0240326,-8.010906,0.02403272,0.16484967,16.981861,0.9999999,-16.981861,1.0,0.51441264,454.0846,217.46458,47.132675,0.3582773,0.021466523,2.7202144,0.5313859,0.0034886939,408.87897,11.6667385,474.52856,462.86182,0.006003079605102539,1211.7870054244995,35000
1.0239404,-7.980137,0.023940412,0.15715724,51.0897,1.0,-51.0897,1.0,0.55526906,346.17114,-229.29544,1963.4125,317.6745,972.57196,225.67397,0.5207728,0.047394186,4.3336473,0.7286395,0.002328416,408.07822,1.0633761,338.07843,337.01505,1.0241269,-8.042294,0.024126884,0.17269653,50.448112,1.0,-50.448112,1.0,0.9715742,338.40417,999.6716,201.47697,0.28404516,0.064622745,5.7329836,0.76764846,0.0020237558,408.07706,-5.9672065,358.80804,364.77524,0.005995953989028931,1241.766783952713,40000
1.0239538,-7.9846177,0.023953853,0.15827738,55.878952,0.99999994,-55.878952,1.0,0.98972857,147.65767,-192.85544,1699.4915,315.58047,1113.5978,253.1778,0.8969383,0.03895073,2.9472976,0.7271135,0.004130122,398.99078,4.408557,335.53003,331.12146,1.0241195,-8.039826,0.024119481,0.1720796,53.346325,1.0,-53.346325,1.0,1.0989285,310.1039,1118.6562,273.14453,0.40388915,0.04047425,2.7171922,0.75000775,0.008093312,398.96475,3.8004384,330.05215,326.2517,0.005992776441574097,1271.7306735515594,45000
1.0237666,-7.9221983,0.023766596,0.14267261,55.005016,1.0,-55.005016,1.0,0.55804986,65.46934,-101.84695,1082.9124,292.66095,1234.458,319.53674,0.48965582,0.05355136,4.02314,0.7340777,0.005320619,381.10254,-1.3534324,311.7161,313.06952,1.023876,-7.958645,0.023875935,0.15178412,48.481625,1.0,-48.481625,1.0,0.5597558,300.1993,1242.7653,316.2129,0.030309286,0.059810214,2.538964,0.77229035,0.0029832388,381.08838,-3.738558,319.25372,322.99228,0.0059944389343261715,1301.7028758525848,50000
