training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
22.636232,0.2343148,-1.5845996,159.39569,-360.28015,4652.1743,411.7245,476.6511,91.27641,4.1670623,0.08170528,3.8316102,0.8848026,0.044045288,317.2735,-10.059245,427.58817,437.6474,19.216972,0.15091304,-1.6163137,412.2091,564.5198,91.92234,3.7367485,0.07194338,3.4068892,0.9319593,0.049329434,317.3145,-6.9629526,428.07483,435.03778,0.012420742368698121,4830.481542825699,250000
16.846605,0.31564534,-1.5273707,130.57584,-61.227814,1672.8024,425.33295,383.44638,76.644516,3.6949768,0.0076129073,1.642953,0.8376441,0.026929379,319.3942,13.538192,441.30264,427.76447,19.381721,0.10544087,-1.7771688,418.61,435.05368,83.79201,0.0897162,0.012490159,2.0762687,0.81461585,0.06500206,319.3788,11.97985,434.57895,422.5991,0.012415329647064209,4892.558208942413,255000
24.543621,0.17469583,-1.6778188,457.30435,-550.47095,7134.7837,426.78964,456.41577,75.32768,1.5416113,0.04186368,3.2309258,0.89011544,0.07034068,318.21912,2.5891328,442.7006,440.11145,27.72729,0.36153483,-1.6899444,421.78485,511.44507,81.42322,0.83240306,0.049971804,2.6114082,0.9157195,0.04927053,318.21045,0.008972492,437.69537,437.6864,0.012440823936462403,4954.762346029282,260000
18.012962,0.2052398,-1.5715511,296.60837,-198.09529,3084.0813,414.2461,504.2134,89.110374,1.8666625,0.012047205,1.9537684,0.83742017,0.043486,318.00763,12.069279,430.14648,418.0772,22.064375,0.18987247,-1.8589132,422.37262,481.60303,80.16343,1.0872009,0.02270059,2.4946856,0.8488981,0.069653034,317.99658,8.68112,438.27246,429.59134,0.01244078621864319,5016.966297864914,265000
17.638315,0.24566293,-1.6045521,510.6892,-363.0609,5623.87,427.2172,449.86398,74.863464,0.6944691,0.0114843715,1.3991585,0.83043826,0.048191525,320.42065,12.341203,443.23825,430.89703,20.528286,0.15801229,-1.6042225,429.2297,488.39606,73.00481,2.0824845,0.033748016,2.839742,0.8711421,0.072009414,320.39655,5.20708,445.24954,440.04245,0.012431041860580444,5079.121528625488,270000
22.94851,0.30048355,-1.6343799,282.91345,-228.26802,3528.2065,413.7109,456.46167,89.07383,2.7914138,0.056218095,3.3346574,0.91236085,0.04531085,320.6417,-1.9937803,429.743,431.7368,21.971802,0.11710139,-1.8173213,413.65964,490.3952,89.162315,0.93613493,0.026878048,2.5071824,0.84360003,0.057862386,320.63068,7.4136076,429.69116,422.27756,0.012430892944335938,5141.276011228561,275000
16.755276,0.19845419,-1.578022,77.576675,-144.29729,1385.2455,436.8135,380.71942,64.84071,7.5310063,0.0062640486,1.7729095,0.7863095,0.040301375,320.8159,14.031188,452.8543,438.82312,17.130367,0.11399482,-1.5545075,426.3428,476.33054,75.8746,4.0653834,0.03698253,3.4251955,0.82908416,0.06184388,320.7888,4.175859,442.38226,438.2064,0.01243916630744934,5203.471858024597,280000
19.868576,0.12961029,-1.568255,89.88183,-80.03973,2171.6436,412.56104,599.68756,91.4471,0.28275952,0.048076086,3.096843,0.8612403,0.045158733,319.02768,0.6137821,428.51242,427.89865,22.315205,0.19532108,-1.7226558,422.38943,648.31604,81.50603,2.3523953,0.034784034,2.6138203,0.8784797,0.04505302,319.0205,4.8542056,438.34048,433.48627,0.01241856770515442,5265.564713716507,285000
19.60551,0.12398337,-1.633169,204.7387,-167.02844,3221.2583,420.06168,467.93948,82.55021,0.34768087,0.07868886,4.4612503,0.8666754,0.054736003,321.61664,-9.226814,436.14252,445.36932,23.029444,0.34262565,-1.5282496,417.464,505.22357,85.45288,1.0991926,0.025231201,2.6208432,0.8897707,0.0296393,321.60852,7.965857,433.5444,425.57855,0.012435479307174683,5327.742120265961,290000
22.238697,0.14594989,-1.7224562,133.61307,-157.65665,2336.3926,404.26294,631.8841,101.937454,6.0589805,0.03249924,3.1430783,0.85153514,0.051765304,318.31714,5.5707927,420.1788,414.608,22.577335,0.22423956,-1.7183932,403.86334,674.49225,103.725266,1.9141052,0.029034087,2.5251546,0.8579013,0.038104165,318.3226,6.673924,419.77948,413.10556,0.01243102765083313,5389.8972725868225,295000
20.263626,0.17066513,-1.631622,477.72388,-485.07684,6101.7744,414.34158,513.3482,89.02167,0.6749352,0.1050903,4.9794264,0.87853944,0.045566007,319.64774,-17.60949,430.32397,447.93347,21.471401,0.033724654,-1.6571571,418.43372,534.4042,84.814415,4.5912313,0.024483599,2.0150802,0.8747083,0.079947814,319.6662,8.156732,434.41702,426.26028,0.012388224267959595,5451.838404178619,300000
20.764904,0.15659176,-1.6663079,2432.7205,-1632.381,26411.58,405.25336,646.624,102.54035,2.225586,0.070700556,2.7408142,0.9052705,0.102522634,319.19507,-6.6075153,421.2131,427.82062,18.749237,0.05418914,-1.5727506,421.41486,645.9617,82.90738,2.0867,0.06340608,2.862761,0.84043443,0.04361844,319.21103,-4.2793684,437.37543,441.6548,0.1253141574382782,6078.40921664238,305000
