training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/grad/max,training/grad/min,training/grad/norm,training/value/d_neg_loss,training/value/d_neg_max,training/value/d_neg_mean,training/value/d_neg_min,training/value/d_pos_loss,training/value/d_pos_max,training/value/d_pos_mean,training/value/d_pos_min,training/value/lam,training/value/lam_loss,training/value/total_loss,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/value/d_neg_loss,validation/value/d_neg_max,validation/value/d_neg_mean,validation/value/d_neg_min,validation/value/d_pos_loss,validation/value/d_pos_max,validation/value/d_pos_mean,validation/value/d_pos_min,validation/value/lam,validation/value/lam_loss,validation/value/total_loss,validation/value/value_loss,time/epoch_time,time/total_time,step
18.493586,0.30351576,-1.5822322,118.500244,-131.99051,2939.5059,418.2483,508.21024,84.3459,1.6165742,0.09887805,5.244269,0.8962991,0.064744614,326.82535,-15.974585,434.58957,450.56415,18.49983,0.101056196,-1.5760653,418.89767,458.54156,83.47154,5.0945683,0.044665463,2.6569052,0.8474446,0.044748414,326.8233,1.7434511,435.23883,433.4954,0.012051939964294434,2797.318372488022,165000
14.51421,0.12041965,-1.6344044,385.68857,-454.62006,4761.1235,401.74225,492.67902,102.02733,3.111022,0.07737686,3.036632,0.8919983,0.03506962,323.857,-8.866186,417.9351,426.80127,18.956604,0.15980771,-1.665185,410.09094,494.58704,92.90035,3.1510062,0.041665494,2.6546748,0.86028796,0.07298225,323.8527,2.6991522,426.28357,423.5844,0.012076145935058593,2857.6991126537323,170000
22.356583,0.24937385,-1.6471721,366.67493,-357.19867,4316.7324,404.64706,539.8979,99.29088,1.0498974,0.049854025,3.813071,0.91306305,0.044725753,324.01965,0.04729893,420.84805,420.80075,20.565884,0.29251754,-1.5563653,412.88113,525.6049,90.59267,2.42196,0.024557348,1.8840183,0.8871552,0.049353354,324.032,8.244234,429.08273,420.8385,0.012057809066772462,2917.988169193268,175000
16.7484,0.14689715,-1.6848977,414.09708,-310.09933,3767.784,425.34283,367.599,76.46876,2.379125,0.022271072,2.5415025,0.83869404,0.042922884,326.45682,9.052298,441.66568,432.61337,19.58209,0.20524645,-1.7094781,414.96704,436.3146,87.689835,1.6102479,0.051905468,2.8462873,0.87227607,0.03563181,326.47052,-0.6220789,431.2906,431.91266,0.012038696098327637,2978.1816601753235,180000
17.981215,0.34892908,-1.5924425,153.92293,-213.3714,2230.6904,414.8169,433.96936,87.43901,8.324978,0.045290366,2.851239,0.88997066,0.042915635,325.12964,1.5312419,431.0734,429.54214,23.905964,0.21795242,-1.7856507,417.70648,414.71204,84.442154,4.429817,0.038496226,3.2576673,0.8872296,0.08097706,325.1222,3.7401323,433.96262,430.22247,0.012045346403121947,3038.408408641815,185000
15.707548,0.27974516,-1.5672636,173.20036,-147.91994,2328.5474,403.22275,489.04565,100.57982,5.203736,0.020605616,2.472197,0.8403581,0.054812547,324.96518,9.552152,419.471,409.91885,21.088417,0.23107857,-1.7048047,417.9654,502.75104,84.53418,2.6285806,0.047336377,2.5276225,0.884881,0.066920176,324.9418,0.8655226,434.21246,433.34695,0.012039050769805909,3098.6036746501923,190000
17.86938,0.15510216,-1.5853213,719.07355,-540.89514,6953.8784,409.93365,547.5427,94.23831,2.6700952,0.052866556,2.8367882,0.9188256,0.07480414,325.47495,-0.93299186,426.2074,427.14038,18.922935,0.24724194,-1.4691461,409.80298,493.4928,93.17189,4.9454975,0.12952015,6.0323553,0.909589,0.037821587,325.50302,-25.884048,426.07812,451.9622,0.01204031376838684,3158.8052518367767,195000
17.03276,0.21337877,-1.6042747,225.65097,-226.17735,2994.5046,418.57983,467.97842,83.82901,2.2709131,0.04781073,2.5300848,0.8711544,0.058101848,326.7921,0.7154366,434.91943,434.204,16.565353,0.11319445,-1.5371968,407.33813,450.83698,95.93161,0.9734103,0.026699899,2.7228317,0.82816255,0.08767214,326.79276,7.6143045,423.6778,416.06348,0.01205959973335266,3219.1032609939575,200000
18.39964,0.25518698,-1.6326406,448.18756,-397.66187,4540.836,407.04855,584.8106,98.28407,6.188191,0.04027175,2.6589782,0.8663154,0.0594316,327.76453,3.188575,423.43677,420.2482,18.143578,0.13713153,-1.7226484,417.59012,524.48505,85.981476,1.9742726,0.039792642,2.907836,0.8278124,0.056790553,327.77548,3.345722,433.9789,430.63318,0.08869495177268982,3662.5780317783356,205000
15.582205,0.36155635,-1.5500568,527.41895,-373.29022,4411.367,417.8244,489.11844,85.05381,1.9393226,0.033232264,2.368265,0.87631446,0.07066439,326.87146,5.4808946,434.16797,428.68707,17.069937,0.21180183,-1.7089312,417.5351,437.40408,84.81015,2.8182921,0.0141715435,1.739524,0.8443684,0.04439008,326.86508,11.711071,433.87833,422.16727,0.01205433349609375,3722.8497111797333,210000
18.445961,0.2606619,-1.6628937,322.5504,-321.7436,4400.386,407.90707,473.6796,95.11319,4.3028936,0.054337595,4.1086054,0.8607152,0.051448923,328.47626,-1.4247966,424.33087,425.75568,18.68534,0.15099974,-1.7945943,414.67557,425.90952,87.971825,3.1925988,0.098316856,4.860897,0.8816929,0.069682725,328.4816,-15.871198,431.09967,446.97086,0.012040865516662598,3783.0540528297424,215000
21.955524,0.24840587,-1.7137302,285.98862,-310.31274,4335.2793,420.58807,434.72418,81.71187,1.4973319,0.07731842,3.892877,0.90435076,0.05290952,328.25473,-8.9674015,437.0008,445.9682,18.387672,0.10125758,-1.613785,417.25143,486.3823,85.71254,5.175739,0.017769113,2.0931885,0.8036641,0.07694335,328.23734,10.579381,433.6633,423.08392,0.01205957851409912,3843.351954936981,220000
16.217026,0.07633168,-1.5924006,184.34663,-141.00627,2721.2861,416.04126,504.25214,87.17157,0.7991818,0.04805321,3.5570636,0.82978725,0.079153776,329.641,0.64174247,432.52332,431.88156,17.470114,0.10940453,-1.7505546,420.3777,481.7953,82.81119,3.279973,0.05155915,3.3409176,0.84434444,0.03818753,329.62827,-0.51393974,436.8591,437.37305,0.012062758731842042,3903.665782213211,225000
9.784837,0.13898034,-1.5743606,109.09806,-198.18013,1737.9747,440.04388,254.38232,61.365494,2.2298448,0.016874935,2.3080463,0.7074872,0.04753272,327.593,10.851539,456.42352,445.572,10.725327,0.092038564,-1.7732977,440.69678,271.9275,60.6885,1.2977805,0.009352855,1.9134812,0.6807518,0.031000098,327.59125,13.315649,457.07632,443.76068,0.012058545064926148,3963.958518266678,230000
19.469145,0.23150826,-1.5851403,151.46873,-371.188,2941.1128,403.73846,513.1999,100.491066,1.7501218,0.027868524,2.3159668,0.89566255,0.052638244,328.713,7.2749043,420.1741,412.8992,19.30789,0.20143124,-1.6656938,411.96667,502.7551,91.63902,5.1593456,0.08380446,3.1203883,0.8932962,0.04260442,328.7202,-11.112208,428.40268,439.5149,0.012054501008987428,4024.231034755707,235000
19.053352,0.1086791,-1.675325,390.21014,-364.74957,4143.654,408.0839,601.0199,96.49397,4.7771173,0.015446758,1.6232785,0.85237515,0.046032082,329.69696,11.392099,424.56873,413.17664,21.014324,-0.0055538565,-1.7268763,412.16998,593.97156,91.67456,1.2641834,0.06806307,3.241557,0.87339795,0.052810278,329.71567,-5.955678,428.65576,434.61145,0.012041679430007935,4084.439443588257,240000
19.296535,0.2956764,-1.5527658,403.7243,-294.31158,4901.632,414.25574,434.22955,88.55441,3.1439557,0.059728995,2.9255774,0.90977657,0.05936319,330.3634,-3.2141037,430.7739,433.988,20.398996,0.21528375,-1.6778178,418.2393,461.1315,84.41218,2.777888,0.17506859,7.1180043,0.9109988,0.029107744,330.36438,-41.318207,434.7575,476.0757,0.012044608545303344,4144.6624982357025,245000
18.735378,0.19727848,-1.6082178,183.92189,-195.66698,2831.11,403.73135,592.2324,101.679535,5.8964396,0.018034665,1.7682265,0.87359834,0.06597453,328.98712,10.516185,420.1807,409.66452,19.96801,0.12882671,-1.6432064,406.8786,584.0835,97.59738,3.734016,0.060619824,3.8069448,0.84743863,0.056571838,328.97787,-3.4936867,423.32748,426.82117,0.012027117443084717,4204.798097372055,250000
18.03759,0.2386205,-1.6120093,315.1282,-430.61713,4744.68,424.00766,293.23785,77.79483,1.6285965,0.07440704,4.509007,0.86338675,0.04255017,331.86176,-8.099763,440.60074,448.7005,16.291203,0.270041,-1.5560334,417.92676,342.06485,84.11328,2.9389446,0.024054632,2.3031917,0.85887957,0.066632524,331.8453,8.609849,434.51904,425.90918,0.012038443422317505,4264.9903264045715,255000
20.474731,0.1594489,-1.6408246,494.86664,-557.4728,5878.4453,411.64636,467.55212,90.78874,4.4048386,0.032005645,2.975727,0.8715911,0.053178795,330.08612,5.939687,428.15067,422.21097,21.668398,0.3294295,-1.6090822,415.4651,495.84964,86.981186,1.7469407,0.05564502,3.5701423,0.95129025,0.04184771,330.0918,-1.8633741,431.96967,433.83304,0.012047216272354127,4325.226419687271,260000
16.072304,0.17442682,-1.5545273,111.09355,-187.05055,2146.5115,405.43195,591.1914,99.344345,0.5467848,0.039036624,2.4150589,0.86472386,0.038517624,331.9624,3.6394289,422.03006,418.39062,16.875057,0.12062262,-1.5761558,404.5702,545.8634,99.86636,3.833551,0.03767429,3.2172112,0.83054006,0.058888942,331.96066,4.0916514,421.1682,417.07657,0.012042440271377564,4385.438634395599,265000
16.52061,0.15944497,-1.43105,65.63076,-183.52696,1870.8754,406.8827,538.64844,98.27003,2.7730184,0.024892025,2.712158,0.8313037,0.05366966,331.5277,8.32399,423.45905,415.13507,20.370329,0.2048415,-1.5921881,408.40695,533.20624,95.993576,2.9863186,0.081856936,3.5363348,0.88204956,0.017981026,331.5119,-10.560953,424.98254,435.5435,0.012050568723678589,4445.69148850441,270000
17.989828,0.06758736,-1.5448087,263.45444,-309.42426,3153.459,411.85513,427.21667,90.550964,2.3107686,0.02501468,2.1500354,0.8465774,0.07262879,335.18066,8.374597,428.61417,420.23956,18.017006,0.31785965,-1.5748641,409.37433,413.75482,93.34183,6.893008,0.054432485,2.8487706,0.9062879,0.044805672,335.17026,-1.485637,426.13284,427.61847,0.012048849725723267,4505.935746908188,275000
16.89312,0.08483675,-1.5854567,169.18005,-188.91519,2125.8298,408.09314,645.8968,97.21248,5.170482,0.030033914,2.4218228,0.8384117,0.034366887,332.08148,6.6303678,424.6972,418.06683,21.322065,0.21955574,-1.7580926,410.27768,645.05707,94.88871,1.8562398,0.058508873,2.8211367,0.90182567,0.08173988,332.06467,-2.8254957,426.88092,429.70642,0.012048343324661254,4566.177474498749,280000
15.80933,0.033184484,-1.6604984,872.6869,-640.2421,7413.1514,412.01306,508.29303,91.62601,2.5904317,0.019028485,1.857139,0.8226883,0.027301006,333.52908,10.329902,428.6895,418.35962,16.989838,0.08751517,-1.6981493,416.46884,534.64465,86.338036,3.7995625,0.050743423,2.7920005,0.8161212,0.029557133,333.60623,-0.24801043,433.14914,433.39716,0.012049149227142335,4626.423231840134,285000
18.34546,0.111662745,-1.5364091,152.60776,-162.62326,2554.61,427.51978,339.0712,74.18031,1.8277075,0.04776769,2.9041817,0.8695383,0.038509257,333.29584,0.74401945,444.18457,443.44055,18.224182,0.31329823,-1.5440629,422.18195,348.66995,79.67426,0.23053859,0.017049666,1.8793532,0.88390374,0.03649956,333.28012,10.981691,438.84595,427.86426,0.012045915699005127,4686.652821779251,290000
25.357937,0.37233323,-1.5881554,548.55383,-811.0375,6853.115,421.87827,473.39478,80.411804,2.837024,0.057013486,3.268998,0.9617357,0.04731634,332.21243,-2.3299668,438.4889,440.81885,24.006935,0.4421138,-1.4542844,407.21634,543.71594,96.89424,2.2069354,0.047705635,3.2840052,0.9300014,0.068836145,332.2031,0.7621952,423.8265,423.0643,0.012056534481048584,4746.9355046749115,295000
17.219215,0.33087707,-1.5324178,526.7989,-646.3214,6374.243,408.94202,505.97446,94.323105,8.396535,0.0863318,4.81143,0.89942884,0.07804958,331.5331,-12.045195,425.51868,437.56387,21.201248,0.29187745,-1.6492144,410.17245,560.0967,94.10075,2.1576574,0.01645166,2.0226812,0.85957295,0.04333393,331.535,11.122449,426.7492,415.62677,0.012060951232910157,4807.240271806717,300000
16.497673,0.16738993,-1.6439688,401.32162,-335.84747,3176.8022,408.35852,509.56604,95.540634,2.0386624,0.02396439,2.6382387,0.82455105,0.046434566,333.98822,8.695587,425.05792,416.36234,20.0749,0.28002012,-1.7500716,414.1235,558.2366,89.43701,4.1757097,0.020944007,2.6909087,0.864481,0.037114896,333.97946,9.704105,430.82248,421.11838,0.08902907114028931,5252.3856382369995,305000
19.497986,0.12956874,-1.5230205,322.16202,-309.88126,3737.1626,408.61813,510.42154,94.41171,3.7262886,0.04489539,2.9257076,0.8734537,0.0427353,329.8814,1.6839168,425.1122,423.42828,18.900913,0.27806732,-1.5566093,404.9451,562.7784,99.38965,4.143567,0.038192093,2.7449198,0.8853071,0.050637938,329.89307,3.8953469,421.43976,417.5444,0.012041611909866332,5312.593711853027,310000
22.62894,0.3756131,-1.5761634,658.9834,-474.68625,6356.493,411.5093,540.9733,91.667435,2.2822225,0.034265622,2.2312844,0.9400244,0.047604494,332.69943,5.234819,428.1443,422.90945,24.075943,0.19859025,-1.5155389,408.49045,527.96765,94.37561,3.2492206,0.056212097,2.712184,0.9596585,0.0571053,332.69168,-2.0667129,425.12503,427.19174,0.01203495798110962,5372.768514156342,315000
21.559109,0.21367289,-1.538485,151.1822,-103.19422,1960.2074,409.67563,538.2433,94.08482,4.9047813,0.037930343,2.605578,0.923217,0.10475853,333.5281,4.02557,426.35205,422.32648,23.109928,0.53025794,-1.5183437,410.55832,547.9975,92.39183,5.393899,0.032441825,2.244748,0.9637139,0.058558896,333.51398,5.855897,427.234,421.3781,0.012038564348220825,5432.9613468647,320000
19.94777,0.18321809,-1.5283554,311.2564,-422.88187,5127.704,398.918,571.7155,105.80005,2.4733756,0.04618869,3.357635,0.90974903,0.065767296,334.34866,1.2743068,415.6354,414.3611,22.446558,0.295906,-1.640696,404.21338,528.4621,99.66301,3.714312,0.044612642,2.7607439,0.8877817,0.059551,334.34164,1.8012183,420.93045,419.12924,0.012059419059753418,5493.258452177048,325000
