training/actor/actor_loss,training/actor/adv,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,training/value/v_max,training/value/v_mean,training/value/v_min,training/value/value_loss,validation/actor/actor_loss,validation/actor/adv,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,validation/value/v_max,validation/value/v_mean,validation/value/v_min,validation/value/value_loss,time/epoch_time,time/total_time,step
465.4355,0.021292478,-20.630257,0.12690943,1.0,7.534407,-4.2037888,142.32622,0.34462994,-14.382353,-25.249199,0.3374706,513.2114,0.036550328,-20.685255,0.13214734,1.0,0.45195317,-15.071044,-25.080063,0.45984071,0.36360668244361877,1818.033439874649,5000
547.7728,0.044929273,-20.402134,0.105183534,1.0,4.0686207,-4.8710938,133.23944,0.48292676,-25.707115,-46.565723,0.33609444,568.54065,0.08170694,-20.454548,0.11017517,1.0,0.55485,-25.14022,-46.649826,0.29994014,0.0026915295124053957,1831.4911229610443,10000
582.16284,0.09040092,-20.307713,0.09619082,1.0,2.3761435,-3.5254085,126.737305,0.29336667,-34.908127,-66.43913,0.24522826,589.12146,0.08813724,-20.363281,0.101483144,1.0,0.37645262,-33.081635,-66.34032,0.26799995,0.002623995780944824,1844.6111254692078,15000
681.7217,0.08277221,-20.279263,0.093481265,1.0,2.918995,-3.2993357,150.90947,0.39710683,-40.882698,-84.92958,0.40375775,654.37085,0.096016794,-20.30283,0.09572581,1.0,0.3283199,-40.64966,-85.81902,0.29659557,0.0026815104007720946,1858.018711090088,20000
796.3346,0.10432946,-20.24622,0.09033456,1.0,4.93025,-4.0556335,167.80449,0.36665028,-42.3602,-100.29195,0.5036768,783.3535,0.13234241,-20.238888,0.089636035,1.0,0.38101715,-42.761482,-99.91223,0.5305306,0.002686408758163452,1871.4507796764374,25000
777.6377,0.12129696,-20.21964,0.08780308,1.0,4.204933,-3.8309941,160.50708,0.43747866,-44.318554,-109.936264,0.4678992,848.0698,0.16305098,-20.237183,0.08947355,1.0,1.05757,-43.24622,-108.633865,0.4265014,0.002665755796432495,1884.7795848846436,30000
772.4249,0.123683125,-20.207764,0.08667202,1.0,6.048082,-5.5977745,160.13899,0.5240043,-47.212845,-115.35814,0.43417966,832.6998,0.17686991,-20.227005,0.08850451,1.0,0.4621793,-45.303467,-117.90733,0.64979565,0.002652806282043457,1898.0436429977417,35000
862.84546,0.19180436,-20.148666,0.08104359,1.0,4.928367,-5.02643,176.92049,0.39166868,-44.634712,-120.37735,0.57485485,783.3712,0.106836006,-20.207716,0.08666727,1.0,0.24912488,-48.226856,-118.592545,0.4435021,0.002648164653778076,1911.2844939231873,40000
807.5321,0.092377946,-20.168,0.08288474,1.0,4.039377,-4.218017,154.19064,0.6206217,-45.996418,-124.02011,0.44834083,846.09985,0.1454567,-20.217125,0.08756339,1.0,0.27373022,-47.408356,-122.71527,0.42103308,0.0026219972610473635,1924.3945059776306,45000
816.90454,0.15853961,-20.147171,0.080901295,1.0,4.5922318,-4.066331,157.20654,0.3704467,-46.250305,-127.88277,0.47026747,807.96405,0.116554976,-20.168648,0.08294656,1.0,0.34962547,-48.763283,-124.34665,0.38013488,0.002554762077331543,1937.1683423519135,50000
